FRANCISCA VALDES VIGIL,UNION DEMOCRATA INDEPENDIENTE,157640639
FRANCISCO ACOSTA ORMEñO,FEDERACION REGIONALISTA VERDE SOCIAL,1290000
FRANCISCO ALBERTO CHAVEZ CATEPILLAN,CONVERGENCIA SOCIAL,220000
FRANCISCO ANTONIO VERA LASTRA,RENOVACION NACIONAL,1755000
FRANCISCO CLAVEL DIAZ,PARTIDO REPUBLICANO DE CHILE,14831218
FRANCISCO CORTEZ PALLAUTA,FEDERACION REGIONALISTA VERDE SOCIAL,2311506
FRANCISCO DANIEL GALLARDO CORTES,CENTRO UNIDO,1
FRANCISCO DE BORJA EGUIGUREN CORREA,RENOVACION NACIONAL,25724226
FRANCISCO DIAZ ALMONACID,UNION DEMOCRATA INDEPENDIENTE,3881048
FRANCISCO DIAZ CARO,PARTIDO LIBERAL DE CHILE,668972
FRANCISCO ENRIQUE CAYUMAN MALI,PARTIDO COMUNISTA DE CHILE,325000
FRANCISCO GERARDO LOPEZ MIRANDA,PARTIDO POR LA DEMOCRACIA,2171850
FRANCISCO GUTIERREZ FIGUEROA,PARTIDO ECOLOGISTA VERDE,1241949
FRANCISCO IGNACIO CANELO ADASME,PARTIDO DE LA GENTE,644932
FRANCISCO IGNACIO GONZALEZ CASTRO,PARTIDO RADICAL DE CHILE,4989316
FRANCISCO JAVIER ALCAYAGA MOTTA,COMUNES,6225500
FRANCISCO JAVIER ANTONIO PEREZ VILLEGAS,CENTRO UNIDO,840960
FRANCISCO JAVIER ARIAS TERUEL,UNION PATRIOTICA,1290400
FRANCISCO JAVIER BAEZA LEIVA,PARTIDO PROGRESISTA DE CHILE,3955450
FRANCISCO JAVIER BARRIOS COTAIPI,EVOLUCION POLITICA,100000
FRANCISCO JAVIER BRICEñO ZUñIGA,EVOLUCION POLITICA,680000
FRANCISCO JAVIER CARCAMO HERNANDEZ,RENOVACION NACIONAL,10399082
FRANCISCO JAVIER CASTILLO ESPINOZA,EVOLUCION POLITICA,700000
FRANCISCO JAVIER CORDERO MORALES,PARTIDO DE LA GENTE,1655046
FRANCISCO JAVIER CORDOVA ECHEVERRIA,FEDERACION REGIONALISTA VERDE SOCIAL,19955257
FRANCISCO JAVIER FUENZALIDA MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,749700
FRANCISCO JAVIER GONZALEZ ORDENES,RENOVACION NACIONAL,8400000
FRANCISCO JAVIER PAREDES MORAGA,PARTIDO DE LA GENTE,220000
FRANCISCO JAVIER PINOCHET ROJAS,REVOLUCION DEMOCRATICA,13469133
FRANCISCO JAVIER PLACENCIA MELO,PARTIDO HUMANISTA,795000
FRANCISCO JAVIER REYES AGUAYO,PARTIDO POR LA DEMOCRACIA,17367235
FRANCISCO JAVIER REYES CASTRO,PARTIDO SOCIALISTA DE CHILE,16392923
FRANCISCO JAVIER SILVA MORA,PARTIDO RADICAL DE CHILE,902000
FRANCISCO JAVIER VALENCIA MUñOZ,PARTIDO REPUBLICANO DE CHILE,1082997
FRANCISCO JOSE ROSALES DIAZ,PARTIDO HUMANISTA,6000046
FRANCISCO LINCOYAN CAMPILLAY SALINAS,IGUALDAD,980000
FRANCISCO MORA SANHUEZA,PARTIDO RADICAL DE CHILE,2900000
FRANCISCO MORALES GUERRERO,EVOLUCION POLITICA,1750000
FRANCISCO NICOLAS JAIME ROJAS,IGUALDAD,1100001
FRANCISCO OCTAVIO TUMA BERRIOS,EVOLUCION POLITICA,100000
FRANCISCO PULGAR CASTILLO,CENTRO UNIDO,49326244
FRANCISCO REYES PAREDES,PARTIDO RADICAL DE CHILE,1022396
FRANCISCO SALAZAR HUERTA,RENOVACION NACIONAL,1240000
FRANCISCO SEBASTIAN CAMPOS CARVAJAL,PARTIDO RADICAL DE CHILE,3779840
FRANCISCO SEBASTIAN RAMOS VALERO,PARTIDO DE LA GENTE,210800
FRANCISCO UNDURRAGA GAZITUA,EVOLUCION POLITICA,116026188
FRANCISCO VALDES REYES,IGUALDAD,9033750
FRANCO ALDO PARISI FERNANDEZ,PARTIDO DE LA GENTE,13764910
FRANCO ANTONIO ROJAS CARDENAS,PARTIDO DE LA GENTE,985000
FRANCO AQUILES SALINAS RIVERA,EVOLUCION POLITICA,100000
FRANCO ESTEBAN ROJAS MUñOZ,PARTIDO DE LA GENTE,440000
FRANCO FELIPE BERNAL VALDES,FEDERACION REGIONALISTA VERDE SOCIAL,200000
FRANCO SABAT FERNANDEZ,RENOVACION NACIONAL,35511000
FRANK ALMENDARES MULLER,EVOLUCION POLITICA,37600343
FRANK CARLOS SAUERBAUM MUñOZ,RENOVACION NACIONAL,28235560
FRANK EDEN PIZARRO ZELAYA,N/A,284450
FRANK WINSTON GROBIER MELLA,PARTIDO DE LA GENTE,5474333
FRANKLIN JAVIER MUñOZ JARA,PARTIDO COMUNISTA DE CHILE,1100000
FRANKO DIOZEL ARENAS DIAZ,N/A,955000
FREDDY ALEXIS CLAVERO GONZALEZ,UNION DEMOCRATA INDEPENDIENTE,2761000
FREDDY ARANEDA BARAHONA,PARTIDO REPUBLICANO DE CHILE,5229888
FREDDY CAMPUSANO CERDA,PARTIDO SOCIALISTA DE CHILE,13575603
FREDDY CARLOS ARAYA FREDES,PARTIDO RADICAL DE CHILE,893538
FREDDY PAOLO BAEZ MARTINEZ,EVOLUCION POLITICA,1528840
FREDDY REINALDO BLANC SPERBERG,PARTIDO REPUBLICANO DE CHILE,15221531
FREDERICK SOTO PONCE,IGUALDAD,8500000
FREDERIK ALEXANDER LANDABUR GARCES,PARTIDO PROGRESISTA DE CHILE,2413500
FREDY ALEJANDRO MARIN ROMERO,PARTIDO DEMOCRATA CRISTIANO,1350000
FREDY ANTONIO NESERKE MONTECINO,RENOVACION NACIONAL,2225000
FREDY ARNOLDO OPITZ VERGARA,RENOVACION NACIONAL,3526349
FREDY ELIECER SANHUEZA ARELLANO,RENOVACION NACIONAL,1620000
FRESIA MARIA SEPULVEDA HANCKES,PARTIDO REPUBLICANO DE CHILE,3112030
FRESIA MONICA QUILODRAN RAMOS,UNION PATRIOTICA,26109772
FRESIA VICTORIA RIOS VERGARA,CENTRO UNIDO,1020000
FUAD HAMED SLEMAN,PARTIDO REPUBLICANO DE CHILE,35373530
GABRIEL ALFONSO MUñOZ CARRILLO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,1910425
GABRIEL ANDRES ROJAS ROJAS,PARTIDO COMUNISTA DE CHILE,13891650
GABRIEL ANTONIO GATICA SOTOMAYOR,PARTIDO REPUBLICANO DE CHILE,6547138
GABRIEL ARMANDO MANQUEZ VICENCIO,PARTIDO COMUNISTA DE CHILE,900000
GABRIEL ARTURO SOTO OYARZUN,UNION DEMOCRATA INDEPENDIENTE,1000000
GABRIEL BORIC FONT,CONVERGENCIA SOCIAL,1420107352
GABRIEL DOMINGUEZ VALDES,PARTIDO REPUBLICANO DE CHILE,22764911
GABRIEL EDUARDO IRARRAZAVAL OSSA,PARTIDO REPUBLICANO DE CHILE,3701754
GABRIEL EMIR PEREZ AROS,RENOVACION NACIONAL,5215000
GABRIEL ERNESTO JACOBO GONZALEZ VALDERRAMA,PARTIDO HUMANISTA,720000
GABRIEL ESTEBAN BELTRAMI WOELKAR,PARTIDO REPUBLICANO DE CHILE,4933710
GABRIEL ESTEBAN RAMOS NUñEZ,CENTRO UNIDO,1576925
GABRIEL FERNANDO BILBAO SALINAS,PARTIDO RADICAL DE CHILE,9600000
GABRIEL LARS THORESEN WILLIAMS,PARTIDO REPUBLICANO DE CHILE,3275000
GABRIEL MAURICIO TORRES HERMOSILLA,RENOVACION NACIONAL,12686315
GABRIEL MIRANDA MESIAS,PARTIDO COMUNISTA DE CHILE,300000
GABRIEL MORALES EPUYAO,CENTRO UNIDO,1048951
GABRIEL RODRIGO MARIQUEO ESPINOZA,PARTIDO PROGRESISTA DE CHILE,570000
GABRIEL SEBASTIAN IGNACIO ACUñA GONZALEZ,PARTIDO DEMOCRATA CRISTIANO,1175000
GABRIEL SILBER ROMO,PARTIDO DEMOCRATA CRISTIANO,130535733
GABRIELA ANDREA ALVAREZ DIAZ,PARTIDO DE LA GENTE,3183325
GABRIELA CALDERON ALVAREZ,PARTIDO RADICAL DE CHILE,9702960
GABRIELA CARRERA VALDES,PARTIDO SOCIALISTA DE CHILE,24670327
GABRIELA DEL CARMEN ESPAñA COLLIO,REVOLUCION DEMOCRATICA,4203816
GABRIELA DEL CARMEN MANCILLA MATELUNA,PARTIDO DEMOCRATA CRISTIANO,10309972
GABRIELA DEL CARMEN MUñOZ CONCHA,FEDERACION REGIONALISTA VERDE SOCIAL,372979
GABRIELA INES GALLARDO FUENTES,PARTIDO REPUBLICANO DE CHILE,7366662
GABRIELA VICTORIA MENDEZ GONZALEZ,PARTIDO PROGRESISTA DE CHILE,600000
GABRIELA VILLELA BRAVO,PARTIDO REPUBLICANO DE CHILE,510000
GABY PATRICIA FUENTES YAñEZ,RENOVACION NACIONAL,5473559
GAEL FERNANDA YEOMANS ARAYA,CONVERGENCIA SOCIAL,43802533
GALIA TATIANA AGUILERA CABALLERO,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,8293350
GALO ANTONIO HUICHALAF MELGAREJO,PARTIDO HUMANISTA,380000
GARY JEFF TAPIA CASTRO,PARTIDO COMUNISTA DE CHILE,1540000
GASPAR ALBERTO RIVAS SANCHEZ,PARTIDO DE LA GENTE,49022219
GASPAR MATEO ORTIZ CARDENAS,UNION PATRIOTICA,2975600
GASTON ALFREDO FLORES ORDENES,UNION PATRIOTICA,3879314
GASTON DELGADO ALVAREZ,PARTIDO POR LA DEMOCRACIA,4875886
GASTON LIBUY LOYOLA,UNION DEMOCRATA INDEPENDIENTE,2022950
GASTON SAAVEDRA CHANDIA,PARTIDO SOCIALISTA DE CHILE,172281461
GASTON VON MUHLENBROCK ZAMORA,UNION DEMOCRATA INDEPENDIENTE,45501038
GENESIS BETZABETH GARRIDO RUIZ,PARTIDO REPUBLICANO DE CHILE,419000
GENESSIS ISABEL VEGA LUCERO,CENTRO UNIDO,1767000
GENOVEVA DEL PILAR MOLINA CHAVEZ,PARTIDO REPUBLICANO DE CHILE,3241600
GENOVEVA SEPULVEDA VENEGAS,N/A,9642635
GEORGE ALEX BRITO ARMIJO,PARTIDO REPUBLICANO DE CHILE,10000
GEORGE RAPHAEL BORDACHAR SOTOMAYOR,RENOVACION NACIONAL,12956101
GEORGETTE GODOY ARACENA,PARTIDO SOCIALISTA DE CHILE,8481018
GEORGINA SANTANDER MENDEZ,PARTIDO SOCIALISTA DE CHILE,2144950
GERALDINE TAMARA DEL PILAR ARAVENA GODOY,PARTIDO CONSERVADOR CRISTIANO,1719832
GERARDO ANDRES DEL LAGO CUVERTINO,CENTRO UNIDO,1190799
GERARDO BARRERA MIRANDA,RENOVACION NACIONAL,9367944
GERARDO ESTEBAN CONTRERAS JORQUERA,RENOVACION NACIONAL,6578678
GERARDO FELIPE GALLARDO GALLARDO,RENOVACION NACIONAL,4190578
GERARDO MUñOZ RIQUELME,PARTIDO DEMOCRATA CRISTIANO,27381680
GERARDO URETA CAMPOS,EVOLUCION POLITICA,3210000
GERMAN ALFONSO RIOS SAN MARTIN,PARTIDO POR LA DEMOCRACIA,1448600
GERMAN ANTONIO QUIROZ CANCINO,PARTIDO POR LA DEMOCRACIA,4276958
GERMAN ARENAS SAEZ,REVOLUCION DEMOCRATICA,10220245
GERMAN BARRA FUENTEALBA,UNION DEMOCRATA INDEPENDIENTE,8745456
GERMAN EUGENIO ROMAGNOLI DELPORTE,CENTRO UNIDO,395402
GERMAN GABRIEL DELGADO AYALA,PARTIDO DE LA GENTE,3986839
GERMAN GARCIA FERREIRA,FEDERACION REGIONALISTA VERDE SOCIAL,222979
GERMAN RODRIGO CARTES OYARZO,REVOLUCION DEMOCRATICA,3430862
GERSON ABSALON MEZA JEREZ,PARTIDO REPUBLICANO DE CHILE,3924800
GERSON CAYUQUEO RIQUELME,FEDERACION REGIONALISTA VERDE SOCIAL,549356
GIANCARLO BALTOLU QUINTANO,EVOLUCION POLITICA,3377453
GIANCARLOS RAMIRO LEIVA TOBAR,PARTIDO COMUNISTA DE CHILE,4547000
GIANINA ROMERO VASQUEZ,COMUNES,12653714
GIANNINA TERESA GONZALEZ MICHEA,RENOVACION NACIONAL,41247491
GIGLIOLA MARIA CARLEVARINO WEITZEL,PARTIDO DEMOCRATA CRISTIANO,2552280
GILBERTO GABRIEL SUAREZ DELGADO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,450654
GILDA IVONNE MENDOZA VASQUEZ,RENOVACION NACIONAL,7204834
GINO ANDRES BANCHIERI MELL,REVOLUCION DEMOCRATICA,1302376
GINO MORALES TAPIA,FEDERACION REGIONALISTA VERDE SOCIAL,1415289
GIOVANKA LUENGO FIGUEROA,PARTIDO ECOLOGISTA VERDE,8684498
GIOVANNA ISABEL PAREDES CASTILLO,RENOVACION NACIONAL,6299000
GIOVANNA PATRICIA TRINCADO AVILES,RENOVACION NACIONAL,6148440
GIOVANNI ALEJANDRO SAEZ MORENO,UNION PATRIOTICA,1637957
GIOVANNI ANTONIO SOTO SOTO,CENTRO UNIDO,483001
GISELLA DANITZA CORTES GUZMAN,UNION PATRIOTICA,616500
GISELLA TAMARA AVARIA FLORES,FEDERACION REGIONALISTA VERDE SOCIAL,294632
GISSEL SOTO OLAVE,RENOVACION NACIONAL,9568412
GISSELLA ADRIANA MULCHI LOPEZ,REVOLUCION DEMOCRATICA,1700000
GLADYS ACUñA ROSALES,PARTIDO SOCIALISTA DE CHILE,39297657
GLENDA CAYUQUEO RIQUELME,FEDERACION REGIONALISTA VERDE SOCIAL,1232979
GLENDA ORIANA AICON ALMENDRA,PARTIDO DEMOCRATA CRISTIANO,900000
GLORIA ELENA MENDOZA LARA,IGUALDAD,2250100
GLORIA EVELYN HERRERA PEREZ,PARTIDO DE LA GENTE,1217809
GLORIA JEANNETTE VERA RUBIO,PARTIDO DE LA GENTE,7990
GLORIA MILEN GATICA LIZAMA,EVOLUCION POLITICA,3070039
GLORIA MUSIC TOMICIC,EVOLUCION POLITICA,100000
GLORIA NAVEILLAN ARRIAGADA,PARTIDO REPUBLICANO DE CHILE,13792317
GONZALO ALEJANDRO SANHUEZA TELLEZ,PARTIDO DEMOCRATA CRISTIANO,2952740
GONZALO ALEJO SAN MARTIN CAMIRUAGA,PARTIDO REPUBLICANO DE CHILE,465000
GONZALO ALFREDO PAVEZ SILVA,PARTIDO DE LA GENTE,297619
GONZALO ALONZO ARAYA MUñOZ,PARTIDO DEMOCRATA CRISTIANO,1246000
GONZALO ANDRES ARENAS TELLERIA,PARTIDO COMUNISTA DE CHILE,2200077
GONZALO ANDRES CARRASCO CURILEM,CENTRO UNIDO,5183775
GONZALO ANDRES CHACON LARRAIN,RENOVACION NACIONAL,28332730
GONZALO ANDRES ESPINA ECHEVERRIA,RENOVACION NACIONAL,1485000
GONZALO ANDRES MONTENEGRO OLATE,PARTIDO PROGRESISTA DE CHILE,11838149
GONZALO ARMANDO DE LA CARRERA CORREA,PARTIDO REPUBLICANO DE CHILE,99890501
GONZALO DANIEL CAMPUSANO YAñEZ,PARTIDO DE LA GENTE,7757367
GONZALO DANIEL MARTNER FANTA,COMUNES,19943664
GONZALO DANTAGNAN VERGARA,PARTIDO DEMOCRATA CRISTIANO,2146254
GONZALO DEL CARMEN RUBIO FUENZALIDA,UNION PATRIOTICA,1440000
GONZALO ELISEO DIAZ MARTINEZ,PARTIDO COMUNISTA DE CHILE,914775
GONZALO ENRIQUE WARD GARFIAS,PARTIDO DE LA GENTE,6410000
GONZALO EUGENIO COVARRUBIAS FIGUEROA,UNION DEMOCRATA INDEPENDIENTE,670000
GONZALO FELIPE BRAVO RUIZ,PARTIDO CONSERVADOR CRISTIANO,307832
GONZALO FELIPE GARCIA-HUIDOBRO SEVERIN,PARTIDO HUMANISTA,1000000
GONZALO GUILLERMO FUENZALIDA FIGUEROA,RENOVACION NACIONAL,78777574
GONZALO HERIBERTO TAMBLAY TAPIA,PARTIDO REPUBLICANO DE CHILE,1264960
GONZALO HERNAN BASCUñAN VARGAS,PARTIDO RADICAL DE CHILE,1586000
GONZALO IGNACIO RAMIREZ GONZALEZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,394720
GONZALO RAMIREZ FLORES,PARTIDO ECOLOGISTA VERDE,5772580
GONZALO RODOLFO WINTER ETCHEBERRY,CONVERGENCIA SOCIAL,72996138
GRACE ALEJANDRA FARIAS RIQUELME,UNION DEMOCRATA INDEPENDIENTE,4552220
GRACE EUGENIA SCHMIDT MONJE,CONVERGENCIA SOCIAL,27182406
GRACIELA AIDA DIAZ MERUBIA,PARTIDO POR LA DEMOCRACIA,5980000
GRACIELA HUENUMAN LINCOPI,PARTIDO ECOLOGISTA VERDE,5153910
GRACIELA LORENA CANCINO OPAZO,EVOLUCION POLITICA,800000
GREGORIO ARMANDO HARISTOY CHARNAY,REVOLUCION DEMOCRATICA,2778380
GREGORIO MARIO MENDOZA CHURA,RENOVACION NACIONAL,1935000
GUADALUPE DEFAZ CAJAS,FEDERACION REGIONALISTA VERDE SOCIAL,3010411
GUDELIO RAMIREZ IBARBE,FEDERACION REGIONALISTA VERDE SOCIAL,2329500
GUIBALDO ORMAZABAL ARANCIBIA,UNION DEMOCRATA INDEPENDIENTE,5367456
GUIDO ALONSO LILLO VELASQUEZ,CONVERGENCIA SOCIAL,1493347
GUIDO ANTONIO DIAZ VERGARA,PARTIDO DE LA GENTE,8170997
GUIDO BARRIA OYARZUN,EVOLUCION POLITICA,100001
GUIDO GUSTAVO MARDONES KSILINGUER,PARTIDO POR LA DEMOCRACIA,284000
GUILLERMO ALEJANDRO MARTINEZ GONZALEZ,PARTIDO RADICAL DE CHILE,1000000
GUILLERMO ANTONIO GUERRERO TABILO,RENOVACION NACIONAL,5928550
GUILLERMO ANTONIO PEREZ GODOY,PARTIDO DEMOCRATA CRISTIANO,8202850
GUILLERMO ANTONIO SILVA RODRIGUEZ,PARTIDO REPUBLICANO DE CHILE,710000
GUILLERMO BENEDICTO ROJAS ALLENDE,PARTIDO COMUNISTA DE CHILE,2743751
GUILLERMO EDGARDO RIVEROS URZUA,IGUALDAD,5912062
GUILLERMO EDUARDO UGARTE URTUBIA,UNION DEMOCRATA INDEPENDIENTE,1200000
GUILLERMO EFRAIN PEREZ PACHECO,PARTIDO SOCIALISTA DE CHILE,3975000
GUILLERMO EULOGIO SANCHEZ HERNANDEZ,PARTIDO COMUNISTA DE CHILE,2000000
GUILLERMO FERREIRA DIAZ,PARTIDO SOCIALISTA DE CHILE,2450000
GUILLERMO JAIME CORTES,PARTIDO SOCIALISTA DE CHILE,1550000
GUILLERMO KOPP CONSTANZO,PARTIDO ECOLOGISTA VERDE,3981948
GUILLERMO LEON TEILLIER DEL VALLE,PARTIDO COMUNISTA DE CHILE,170048609
GUILLERMO NAVARRETE DEL PINO,PARTIDO NACIONAL CIUDADANO,350000
GUILLERMO OSVALDO PEREZ HILLIGER,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,3461000
GUILLERMO RAMIREZ DIEZ,UNION DEMOCRATA INDEPENDIENTE,118302448
GUILLERMO ROA URZUA,PARTIDO POR LA DEMOCRACIA,102378209
GUSTAVO ADOLFO SANHUEZA DUEñAS,UNION DEMOCRATA INDEPENDIENTE,87468920
GUSTAVO ANDRES PINEDA ZUñIGA,REVOLUCION DEMOCRATICA,3033650
GUSTAVO BARRIA MONTIEL,UNION DEMOCRATA INDEPENDIENTE,1370615
GUSTAVO BENAVENTE VERGARA,UNION DEMOCRATA INDEPENDIENTE,65245056
GUSTAVO BERTELSEN MAYOL,PARTIDO REPUBLICANO DE CHILE,1400000
GUSTAVO CARLOS BURGOS VELASQUEZ,PARTIDO DE TRABAJADORES REVOLUCIONARIOS,1350000
GUSTAVO DAVILA SEPULVEDA,PARTIDO DE LA GENTE,2931280
GUSTAVO ELIAS AMADOR HELMO CANALES,PARTIDO HUMANISTA,795000
GUSTAVO ENRIQUE KAUSEL KROLL,RENOVACION NACIONAL,3215124
GUSTAVO ENRIQUE OSORIO POZA,UNION PATRIOTICA,1992340
GUSTAVO HECTOR CARRASCO ORTIZ,PARTIDO POR LA DEMOCRACIA,3489833
GUSTAVO SEPULVEDA FUENTES,FEDERACION REGIONALISTA VERDE SOCIAL,4317689
GUSTAVO TEODORO ALONSO ESPINOSA MORALES,PARTIDO COMUNISTA DE CHILE,13833551
GUSTAVO TORRES MORALES,RENOVACION NACIONAL,21980736
HANNA JARUFE HAUNE,N/A,364612
HANS ARIEL VAN DER MOLEN MORA,RENOVACION NACIONAL,4848400
HANSEL ANDRES MACUADA SAPIAINS,CENTRO UNIDO,237000
HANSGEORG ULRICH STROBEL MUñOZ,RENOVACION NACIONAL,5773430
HANSY PAOLA CHAVEZ GOMEZ,N/A,9283952
HARLEN CATHERINE VIGNOLO INOSTROZA,PARTIDO REPUBLICANO DE CHILE,4539002
HARRY JURGENSEN RUNDSHAGEN,PARTIDO REPUBLICANO DE CHILE,71721778
HECTOR ALEJANDRO BARRIA ANGULO,PARTIDO DEMOCRATA CRISTIANO,29390048
HECTOR ALEJANDRO RAMIREZ BARRERA,REVOLUCION DEMOCRATICA,392827
HECTOR ANDRES YAñEZ HERNANDEZ,CONVERGENCIA SOCIAL,1396764
HECTOR ARMANDO ANABALON ZURITA,PARTIDO HUMANISTA,3840000
HECTOR ARTURO FUENTES BARRIA,PARTIDO REPUBLICANO DE CHILE,2150001
HECTOR BERNARDO POBLETE BELTRAN,UNION PATRIOTICA,1287640
HECTOR CUMILAF HUENTEMIL,FEDERACION REGIONALISTA VERDE SOCIAL,3494023
HECTOR CURIQUEO MELIVILU,IGUALDAD,1500000
HECTOR DAMIAN GATICA LOPEZ,PARTIDO DE LA GENTE,370000
HECTOR DAVID ULLOA AGUILERA,CIUDADANOS,18943360
HECTOR EDDIE MORA RUIZ,PARTIDO POR LA DEMOCRACIA,4710000
HECTOR EDUARDO SEPULVEDA MELITA,PARTIDO REPUBLICANO DE CHILE,4039535
HECTOR EVERARDO MENDEZ CARRASCO,RENOVACION NACIONAL,7212649
HECTOR FERNANDO JESUS TRONCOSO QUIROZ,RENOVACION NACIONAL,1315000
HECTOR HERNANDEZ GONZALEZ,RENOVACION NACIONAL,7940880
HECTOR HUMBERTO VARELA CALLE,PARTIDO POR LA DEMOCRACIA,11393200
HECTOR LEONARDO ARAVENA PEREZ,UNION PATRIOTICA,1000000
HECTOR MANUEL PACHECO RIVERA,PARTIDO DEMOCRATA CRISTIANO,4205450
HECTOR OJEDA RUIZ,PARTIDO ECOLOGISTA VERDE,6086408
HECTOR ORLANDO MONTECINOS SANDOVAL,PARTIDO DE LA GENTE,500000
HECTOR RENE BRAVO BARRALES,PARTIDO POR LA DEMOCRACIA,6918285
HECTOR RODRIGUEZ MENDOZA,EVOLUCION POLITICA,43941681
HECTOR ROJAS GARCIA,FEDERACION REGIONALISTA VERDE SOCIAL,115411
HECTOR SANTOS VILLABLANCA,PARTIDO ECOLOGISTA VERDE,2084128
HECTOR SEGUNDO ALFARO JERALDO,PARTIDO RADICAL DE CHILE,2424057
HECTOR VICENTE DIAZ PEREZ,PARTIDO PROGRESISTA DE CHILE,715311
HEDSON JONATAN DIAZ CRUCES,PARTIDO SOCIALISTA DE CHILE,8813626
HEERMAN PAULO VARGAS HOGER,PARTIDO DE LA GENTE,47552
HEIDI MARGARETH STANGE JARA,UNION DEMOCRATA INDEPENDIENTE,1000000
HEINZ CHRISTIAN KUSCH DE LA PUENTE,EVOLUCION POLITICA,1555693
HELENA TAPIA HAUENSTEIN,PARTIDO POR LA DEMOCRACIA,3211847
HELIA MOLINA MILMAN,PARTIDO POR LA DEMOCRACIA,57472804
HELMUT KRAMER ANGEL,PARTIDO HUMANISTA,9573006
HENRY CHRISTOPHER BOYS LOEB,RENOVACION NACIONAL,50100452
HENRY GONZALEZ ROCHOW,EVOLUCION POLITICA,643021
HENRY LEAL BIZAMA,UNION DEMOCRATA INDEPENDIENTE,43864884
HERMAN SEGUNDO OGALDE ALVAREZ,PARTIDO RADICAL DE CHILE,2130000
HERMANN RUDOLF HEYER MOLINA,PARTIDO DEMOCRATA CRISTIANO,1818187
HERMEN FREDDY SEGUEL RIVERA,PARTIDO PROGRESISTA DE CHILE,603593
HERMES GOMEZ GALLARDO,EVOLUCION POLITICA,949203
HERMINIA HAYDEE ASENCIO FERNANDEZ,N/A,427000
HERNAN ALBERTO MADARIAGA ARQUEROS,CONVERGENCIA SOCIAL,8793537
HERNAN ALEJANDRO VALENZUELA SEPULVEDA,PARTIDO DEMOCRATA CRISTIANO,3820381
HERNAN CLAUDIO VALDES MEDINA,PARTIDO DEMOCRATA CRISTIANO,9446600
HERNAN IGNACIO PEREZ CISTERNAS,RENOVACION NACIONAL,11556345
HERNAN JAVIER BARRIENTOS HERNANDEZ,REVOLUCION DEMOCRATICA,2357903
HERNAN MARCELINO GIORDANO VIDAL,PARTIDO DEMOCRATA CRISTIANO,3044888
HERNAN MAURICIO CORTES BERNAL,FEDERACION REGIONALISTA VERDE SOCIAL,1057500
HERNAN ORLANDO PINO SEGUEL,PARTIDO PROGRESISTA DE CHILE,3332674
HERNAN PABLO COOD YAñEZ,UNION DEMOCRATA INDEPENDIENTE,845000
HERNAN PALMA PEREZ,PARTIDO HUMANISTA,17303200
HERNAN PATRICIO ARTEAGA QUIROGA,PARTIDO DE LA GENTE,821302
HERNAN RAIMANN LA MANNA,UNION DEMOCRATA INDEPENDIENTE,3737228
HERNAN RODOLFO PACHECO ALVAREZ,PARTIDO RADICAL DE CHILE,1750000
HERNAN SEGUNDO APABLAZA ALY,CENTRO UNIDO,475000
HILARIO HUIRILEF BARRA,PARTIDO POR LA DEMOCRACIA,34012704
HILDA DEL CARMEN CERDA ESPINDOLA,PARTIDO DE LA GENTE,7123347
HILDA DEL CARMEN GUENTEO GUENTEO,PARTIDO POR LA DEMOCRACIA,8398025
HILDA FABIOLA PINO BASTIAS,EVOLUCION POLITICA,1000000
HIPOLITO DOMINGO PEREZ LOPEZ,RENOVACION NACIONAL,1350000
HIPOLITO ERNESTO MARTINEZ SALAZAR,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,14002378
HOMERO SOTO VARGAS,REVOLUCION DEMOCRATICA,996336
HOTUITI TEAO DRAGO,EVOLUCION POLITICA,53767550
HUGO ALEJANDRO BUGUEñO ROJAS,PARTIDO POR LA DEMOCRACIA,2247409
HUGO ALEJANDRO NUñEZ GUERRERO,UNION DEMOCRATA INDEPENDIENTE,3409000
HUGO ALEJANDRO VALLEJOS LANDEROS,PARTIDO REPUBLICANO DE CHILE,1751000
HUGO ALFREDO BARAHONA FRANCO,PARTIDO RADICAL DE CHILE,2194800
HUGO ANDRES BUSTOS ESCOBAR,EVOLUCION POLITICA,450000
HUGO BOZA VALDENEGRO,FEDERACION REGIONALISTA VERDE SOCIAL,13578770
HUGO CAUTIVO BALTIERRA,PARTIDO SOCIALISTA DE CHILE,49943163
HUGO DEL CARMEN ARIAS GONZALEZ,CENTRO UNIDO,1550000
HUGO JEREMIAS ORELLANA ZAMORA,PARTIDO REPUBLICANO DE CHILE,2205000
HUGO MARCELO ALVAREZ VILLAGRA,PARTIDO PROGRESISTA DE CHILE,5905020
HUGO MONSALVES CASTILLO,EVOLUCION POLITICA,10654999
HUGO ORLANDO MORALES SILVA,NUEVO TIEMPO,901141
HUGO ORTIZ DE FILIPPI,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA,10567735
HUGO REY MARTINEZ,RENOVACION NACIONAL,48882475
HUMBERTO AQUEVEQUE DIAZ,PARTIDO SOCIALISTA DE CHILE,3513409
