NOMBRE DEL CANDIDATO,NOMBRE PARTIDO, MONTO 
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 1,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 3,000,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 15,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 5,000,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 60,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 240,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 8,785,950 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 1,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 35,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 120,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 200,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 30,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 100,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 120,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 60,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 40,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 80,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 7,740,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 800,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 8,000,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 2,000,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 2,800,000 "
CESAR AUGUSTO VARGAS ZURITA,PARTIDO REPUBLICANO DE CHILE," 1,700,540 "
CESAR CASTILLO MALDONADO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 400,000 "
CESAR CASTILLO MALDONADO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 1,852,986 "
CESAR CASTILLO MALDONADO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 337,000 "
CESAR CASTILLO MALDONADO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 337,000 "
CESAR CASTILLO MALDONADO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 653,245 "
CESAR ERNESTO SANTIBAñEZ RUBIO,PARTIDO RADICAL DE CHILE," 500,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 1,000,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 200,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 200,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 400,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 1,800,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 2,000,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 3,000,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 220,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 165,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 100,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 40,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 700,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 934,889 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 100,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 100,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 200,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 10,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 135,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 110,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 120,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 110,000 "
CESAR ESTEBAN GONZALEZ PIZARRO,PARTIDO RADICAL DE CHILE," 1,522,012 "
CESAR FRANCISCO CARVAJAL MANSILLA,PARTIDO DE LA GENTE," 1,800,000 "
CESAR FRANCISCO CARVAJAL MANSILLA,PARTIDO DE LA GENTE," 1,200,000 "
CESAR FRANCISCO CARVAJAL MANSILLA,PARTIDO DE LA GENTE," 135,660 "
CESAR FRANCISCO CARVAJAL MANSILLA,PARTIDO DE LA GENTE," 211,715 "
CESAR IVAN VERGARA FUENTES,UNION DEMOCRATA INDEPENDIENTE," 1,500,000 "
CESAR LEIVA RUBIO,N/A," 2,500 "
CESAR LEIVA RUBIO,N/A," 50,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 50,000 "
CESAR LEIVA RUBIO,N/A," 20,000 "
CESAR LEIVA RUBIO,N/A," 15,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 50,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 2,000,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 50,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 15,000 "
CESAR LEIVA RUBIO,N/A," 4,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 20,000 "
CESAR LEIVA RUBIO,N/A," 150,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 50,000 "
CESAR LEIVA RUBIO,N/A," 100,000 "
CESAR LEIVA RUBIO,N/A," 20,000 "
CESAR LEIVA RUBIO,N/A," 40,000 "
CESAR LEIVA RUBIO,N/A," 13,183,039 "
CESAR LEIVA RUBIO,N/A," 100,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 30,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 107,000 "
CESAR LEIVA RUBIO,N/A," 3,644,205 "
CESAR LEIVA RUBIO,N/A," 315,000 "
CESAR LEIVA RUBIO,N/A," 45,000 "
CESAR LEIVA RUBIO,N/A," 410,000 "
CESAR LEIVA RUBIO,N/A," 300,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 30,000 "
CESAR LEIVA RUBIO,N/A," 100,000 "
CESAR LEIVA RUBIO,N/A," 250,000 "
CESAR LEIVA RUBIO,N/A," 50,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 100,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 20,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 20,000 "
CESAR LEIVA RUBIO,N/A," 20,000 "
CESAR LEIVA RUBIO,N/A," 1,000 "
CESAR LEIVA RUBIO,N/A," 50,000 "
CESAR LEIVA RUBIO,N/A," 200,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 30,000 "
CESAR LEIVA RUBIO,N/A," 50,000 "
CESAR LEIVA RUBIO,N/A," 55,555 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 1,000 "
CESAR LEIVA RUBIO,N/A," 15,000 "
CESAR LEIVA RUBIO,N/A," 200,000 "
CESAR LEIVA RUBIO,N/A," 20,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 20,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 1,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 10,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 2,000 "
CESAR LEIVA RUBIO,N/A," 5,000 "
CESAR LEIVA RUBIO,N/A," 2,000 "
CESAR LEIVA RUBIO,N/A," 1,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 100,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 1,500,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 600,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 200,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 500,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 1,000,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 500,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 8,874,521 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 5,005 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 750,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 450,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 450,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 20,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 60,000 "
CESAR MANUEL MUñOZ VERGARA,UNION DEMOCRATA INDEPENDIENTE," 3,483 "
CESAR MARCELO CIFUENTES MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 1,000,000 "
CESAR MARCELO CIFUENTES MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 10,000 "
CESAR MARCELO CIFUENTES MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 150,000 "
CESAR MARCELO CIFUENTES MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 25,000 "
CESAR MARCELO CIFUENTES MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 50,000 "
CESAR MARCELO CIFUENTES MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 240,000 "
CESAR MARCELO CIFUENTES MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 841,418 "
CESAR MARCELO CIFUENTES MUñOZ,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 1,327,083 "
CESAR OCTAVIO CARCAMO SANTIBAñEZ,PARTIDO COMUNISTA DE CHILE," 262,500 "
CESAR OCTAVIO CARCAMO SANTIBAñEZ,PARTIDO COMUNISTA DE CHILE," 29,580 "
CESAR OMAR ALDERETE HERRERA,PARTIDO DE LA GENTE," 60,000 "
CESAR OMAR ALDERETE HERRERA,PARTIDO DE LA GENTE," 50,000 "
CESAR PASTEN SILVA,N/A," 5,000 "
CESAR PASTEN SILVA,N/A," 500,000 "
CESAR PASTEN SILVA,N/A," 160,000 "
CESAR PASTEN SILVA,N/A," 620,000 "
CESAR PASTEN SILVA,N/A," 50,000 "
CESAR PASTEN SILVA,N/A," 945,000 "
CESAR PASTEN SILVA,N/A," 225,000 "
CESAR PASTEN SILVA,N/A," 300,000 "
CESAR PASTEN SILVA,N/A," 150,000 "
CESAR PASTEN SILVA,N/A," 619,410 "
CESAR PASTEN SILVA,N/A," 1,024,700 "
CESAR RAFAEL NEGRON BARRIA,RENOVACION NACIONAL," 1,755,000 "
CESAR RAFAEL NEGRON BARRIA,RENOVACION NACIONAL," 300,000 "
CESAR RAFAEL NEGRON BARRIA,RENOVACION NACIONAL," 100,000 "
CESAR RAFAEL NEGRON BARRIA,RENOVACION NACIONAL," 100,000 "
CESAR RAFAEL NEGRON BARRIA,RENOVACION NACIONAL," 1,300,000 "
CESAR VEGA LAZO,PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA," 10,970,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 800,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 42,840 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 778,171 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 100,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 800,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO, 1 
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 1,000,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 1,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 50,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 25,000 "
CHARLES MANUEL RODRIGUEZ FUENTEALBA,PARTIDO DEMOCRATA CRISTIANO," 40,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 15,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 400,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 5,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 7,000,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 28,560,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 2,250,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 5,950,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 25,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 10,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 200,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 750,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 80,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 40,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 84,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 3,608,118 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 5,194,739 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 1,303,414 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 10,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 15,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 2,500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 2,500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 15,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 10,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 10,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 2,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 20,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 10,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 30,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHIARA BARCHIESI CHAVEZ,PARTIDO REPUBLICANO DE CHILE," 100,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 1,905 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 4,862,805 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 20,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 25,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 250,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 500,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 20,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 100,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 1,000,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 3,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 2,000,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 2,000,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 200,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 95,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 400,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 300,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 355,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 400,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 100,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 250,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 200,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 10,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 7,777 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 30,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 3,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 400,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 170,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 508,527 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 16,006,769 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 800,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 100,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTEL FELMER VALDIVIELSO,PARTIDO REPUBLICANO DE CHILE," 50,000 "
CHRISTIAN ALBERTO ASTUDILLO MUñOZ,PARTIDO DE LA GENTE," 3,587,850 "
CHRISTIAN ALBERTO ASTUDILLO MUñOZ,PARTIDO DE LA GENTE," 1,200,000 "
CHRISTIAN ALBERTO ASTUDILLO MUñOZ,PARTIDO DE LA GENTE," 500,000 "
CHRISTIAN ALBERTO ASTUDILLO MUñOZ,PARTIDO DE LA GENTE," 270,000 "
CHRISTIAN ALBERTO ASTUDILLO MUñOZ,PARTIDO DE LA GENTE," 273,447 "
CHRISTIAN ALBERTO ASTUDILLO MUñOZ,PARTIDO DE LA GENTE," 500,000 "
CHRISTIAN ALBERTO ASTUDILLO MUñOZ,PARTIDO DE LA GENTE," 20,000 "
CHRISTIAN ANDRES MEDINA SUAZO,PARTIDO RADICAL DE CHILE," 500,000 "
CHRISTIAN ANDRES MEDINA SUAZO,PARTIDO RADICAL DE CHILE," 2,000,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 10,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 100,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 50,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 50,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 4,161,416 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 999,600 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 1,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 100,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 30,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 25,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 50,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 5,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 20,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 10,000 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 199,500 "
CHRISTIAN ANGEL MAURICIO CID BARAHONA,PARTIDO DE LA GENTE," 10,000 "
CHRISTIAN ARIEL GALLARDO CASTRO,PARTIDO SOCIALISTA DE CHILE," 300,000 "
CHRISTIAN ARIEL GALLARDO CASTRO,PARTIDO SOCIALISTA DE CHILE," 250,000 "
CHRISTIAN ARIEL GALLARDO CASTRO,PARTIDO SOCIALISTA DE CHILE," 550,000 "
CHRISTIAN ARIEL GALLARDO CASTRO,PARTIDO SOCIALISTA DE CHILE," 300,000 "
CHRISTIAN ARIEL GALLARDO CASTRO,PARTIDO SOCIALISTA DE CHILE," 7,500,000 "
CHRISTIAN ARIEL GALLARDO CASTRO,PARTIDO SOCIALISTA DE CHILE," 1,000,000 "
CHRISTIAN ARIEL GALLARDO CASTRO,PARTIDO SOCIALISTA DE CHILE," 100,000 "
